QGC WPL 110
0	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.842164	-77.697906	0.000000	0
1	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.841558	-77.699201	0.000000	0
2	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.840902	-77.700206	0.000000	0
3	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.840093	-77.701297	0.000000	0
4	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.838296	-77.699890	0.000000	0
5	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.837725	-77.699037	0.000000	0
6	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.837621	-77.697833	0.000000	0
7	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.838908	-77.695731	0.000000	0
8	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.840061	-77.694605	0.000000	0
9	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.841143	-77.694944	0.000000	0
10	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.842078	-77.695878	0.000000	0
11	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.842434	-77.696947	0.000000	0
12	0	0	5001	13.000000	0.000000	0.000000	0.000000	40.842164	-77.697906	0.000000	0
